id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source,mergedileads
154511,03jul2010,2010,7,3,2000,July,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,3,18,2300,PRESIDENT,,,,,0,0,July2010.dta,2300 PRESIDENT
154621,04jul2010,2010,7,4,1141,July,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,300,SOUTH 18TH,,MARKET,,UNION STATION METRO LINK STATION,0,0,July2010.dta,300 SOUTH 18TH
154975,06jul2010,2010,7,6,1200,July,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,72,5516,DAVIDSON,,DAVIDSON,,,0,0,July2010.dta,5516 DAVIDSON
155194,07jul2010,2010,7,7,1950,July,2010,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,5,68,2100,HARRIS,,,OFALLON PARK,@OFALLON PARK,0,0,July2010.dta,2100 HARRIS
155771,11jul2010,2010,7,11,1,July,2010,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,Yes,No,No,1,6,74,8450,HALLSFERRY,,GAST,,,0,0,July2010.dta,8450 HALLSFERRY
155982,12jul2010,2010,7,12,1050,July,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE,,,CIVIC CENTER,BUS AND TRAIN PASSENGER PICK-UP AREA,0,0,July2010.dta,1414 SPRUCE
156238,14jul2010,2010,7,14,1,July,2010,Frauds,112010,FRAUD-CREDIT DEVICE/OVER $150,Yes,No,No,1,9,38,3025,GREENWICH CT,,GREENWICH,,,0,0,July2010.dta,3025 GREENWICH CT
156291,14jul2010,2010,7,14,700,July,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,35,900,CHECKERBOARD SQ,,ARCO,,RALSTON PURINA PARKING LOT,0,0,July2010.dta,900 CHECKERBOARD SQ
156637,16jul2010,2010,7,16,400,July,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,25,3111,TENNESSEE AVE,,JUNIATA,,STREET,0,0,July2010.dta,3111 TENNESSEE AVE
156816,17jul2010,2010,7,17,1015,July,2010,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,4,35,200,WASHINGTON,,LACLEDES LANDING,LACLEDE LANDING METRO LINK PLATFORM,LACLEDE LANDING METRO LINK PLATFORM,0,0,July2010.dta,200 WASHINGTON
156863,17jul2010,2010,7,17,1800,July,2010,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,4,35,100,I 70,,I 70,,,0,0,July2010.dta,100 I 70
157286,20jul2010,2010,7,20,1300,July,2010,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,3,15,4012,JUNIATA,,,,,0,0,July2010.dta,4012 JUNIATA
157423,21jul2010,2010,7,21,1106,July,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,5,65,3720,25TH ST,,25TH,,,0,0,July2010.dta,3720 25TH ST
157578,22jul2010,2010,7,22,819,July,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,6,74,8202,CHURCH,,CHURCH,,NUISANCE PROBLEM PROPERTY,0,0,July2010.dta,8202 CHURCH
157598,22jul2010,2010,7,22,1207,July,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,59,2931,N. JEFFERSON,,N. JEFFERSON,RICOTTA HEATING & A/C,,0,0,July2010.dta,2931 N. JEFFERSON
157600,22jul2010,2010,7,22,1216,July,2010,Other Assaults,91303,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,Yes,No,No,1,1,1,1042,LOUGHBOROUGH PLZ,,,,@LOUGHBOROUGH PLAZA,0,0,July2010.dta,1042 LOUGHBOROUGH PLZ
157607,22jul2010,2010,7,22,1300,July,2010,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,9,39,1118,S NEWSTEAD AVE,,NEWSTEAD,,,0,0,July2010.dta,1118 S NEWSTEAD AVE
157805,23jul2010,2010,7,23,1400,July,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,7,51,1244,UNION BLVD,,UNION,,,0,0,July2010.dta,1244 UNION BLVD
158302,26jul2010,2010,7,26,1239,July,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,COLE,,,,UNDER HIGHWAY OVERPASS,0,0,July2010.dta,300 COLE
158303,26jul2010,2010,7,26,1250,July,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE,,SPRUCE,CIVIC CENTER PLATFORM,CIVIC CENTER METROLINK PLATFORM,0,0,July2010.dta,1414 SPRUCE
158458,27jul2010,2010,7,27,1200,July,2010,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,400,CONVENTION,,,,SIDEWALK,0,0,July2010.dta,400 CONVENTION
158597,28jul2010,2010,7,28,900,July,2010,Disorderly Conduct,242000,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,Yes,No,No,1,6,74,8971,HALL FERRY CIR,,,DOLLAR DOLLAR STORE,,0,0,July2010.dta,8971 HALL FERRY CIR
158624,28jul2010,2010,7,28,1401,July,2010,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,3,81,3125,CIRCLE DR,,,TOWER GROVE PARK,PRIVATE ROAD,0,0,July2010.dta,3125 CIRCLE DR
158641,28jul2010,2010,7,28,1556,July,2010,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,36,300,S 18TH ST,,,UNION STATION METROLINK,UNION STATION METROLINK,0,0,July2010.dta,300 S 18TH ST
159036,31jul2010,2010,7,31,52,July,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,0,0,5700,ACME,,,,,0,0,July2010.dta,5700 ACME
159149,01aug2009,2009,8,1,800,July,2010,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,3,30,2816,OHIO AVE,,OHIO,,,0,0,July2010.dta,2816 OHIO AVE
159174,01jan2010,2010,1,1,2010,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,4239,LINDELL,,LINDELL,,THE SOL PARKING LOT,0,0,August2010.dta,4239 LINDELL
159176,07jan2010,2010,1,7,2230,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,4435,WESTMINSTER,,WESTMINSTER,,,0,0,August2010.dta,4435 WESTMINSTER
159178,11jan2010,2010,1,11,2155,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,27,3933,CLEVELAND,,CLEVELAND,,,0,0,August2010.dta,3933 CLEVELAND
159179,12jan2010,2010,1,12,15,August,2010,Larceny,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,No,No,Yes,1,6,72,4905,GENEVIEVE,,GENEVIEVE,,,0,0,August2010.dta,4905 GENEVIEVE
159180,14jan2010,2010,1,14,1900,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,8,56,4454,LEXINGTON,,LEXINGTON,,,0,0,August2010.dta,4454 LEXINGTON
159181,20jan2010,2010,1,20,2100,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,1,16,3719,MERAMEC,,MERAMEC,,,0,0,August2010.dta,3719 MERAMEC
159183,25jan2010,2010,1,25,2000,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,7,47,5504,DELMAR,,DELMAR,,,0,0,August2010.dta,5504 DELMAR
159184,26jan2010,2010,1,26,400,August,2010,Motor Vehicle Theft,71040,AUTO THEFT-PERM RETNT/ATTEMPT,No,No,Yes,1,8,54,4717,LEWIS,,LEWIS,,,0,0,August2010.dta,4717 LEWIS
159189,01feb2010,2010,2,1,324,August,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,No,No,Yes,1,7,52,2916,UNION,,UNION,,EAST ALLEY,0,0,August2010.dta,2916 UNION
159190,05feb2010,2010,2,5,830,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,2,10,2500,ABBOTT,,ABBOTT,,,0,0,August2010.dta,2500 ABBOTT
159192,11feb2010,2010,2,11,1830,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,7,46,6128,WESTMINSTER,,WESTMINSTER,,,0,0,August2010.dta,6128 WESTMINSTER
159193,12feb2010,2010,2,12,1200,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,21,2404,MENARD,,MENARD,,,0,0,August2010.dta,2404 MENARD
159194,21feb2010,2010,2,21,1400,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,37,3757,LACLEDE,,LACLEDE,,,0,0,August2010.dta,3757 LACLEDE
159195,21feb2010,2010,2,21,1700,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,25,3114,GRAND,,GRAND,,,0,0,August2010.dta,3114 GRAND
159196,21feb2010,2010,2,21,2315,August,2010,Larceny,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,No,No,Yes,1,5,65,2533,FARRAR,,FARRAR,,,0,0,August2010.dta,2533 FARRAR
159197,22feb2010,2010,2,22,1445,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,7,49,919,UNION,,UNION,,,0,0,August2010.dta,919 UNION
159198,22feb2010,2010,2,22,1800,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,26,3128,GEYER,,GEYER,,STREET,0,0,August2010.dta,3128 GEYER
159200,24feb2010,2010,2,24,2000,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,3,15,3933,OLEATHA,,OLEATHA,,,0,0,August2010.dta,3933 OLEATHA
159201,28feb2010,2010,2,28,2000,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,400,EUCLID,,,,,0,0,August2010.dta,400 EUCLID
159202,10mar2010,2010,3,10,1300,August,2010,Larceny,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,No,No,Yes,1,7,46,5826,PERSHING,,PERSHING,,,0,0,August2010.dta,5826 PERSHING
159203,11mar2010,2010,3,11,100,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,7,49,5475,CABANNE,,,,WINSTON CHURCHILL APARTMENTS,0,0,August2010.dta,5475 CABANNE
159204,12mar2010,2010,3,12,2100,August,2010,Motor Vehicle Theft,71040,AUTO THEFT-PERM RETNT/ATTEMPT,No,No,Yes,1,9,31,2670,HICKORY,,HICKORY,,,0,0,August2010.dta,2670 HICKORY
159205,12mar2010,2010,3,12,2130,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,15,4252,ARSENAL,,ARSENAL,,,0,0,August2010.dta,4252 ARSENAL
159206,12mar2010,2010,3,12,2301,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,3,22,3343,18TH,,,ROADWAY,,0,0,August2010.dta,3343 18TH
159207,13mar2010,2010,3,13,1,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,59,3517,GRAND,,GRAND,ZODIAC LOUNGE,PARKING LOT,0,0,August2010.dta,3517 GRAND
159208,13mar2010,2010,3,13,2350,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,21,706,LAFAYETTE,,7TH,THE LIBRARY,,0,0,August2010.dta,706 LAFAYETTE
159211,16mar2010,2010,3,16,2300,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,4577,MCKINLEY,,MCKINLEY,,,0,0,August2010.dta,4577 MCKINLEY
159212,20mar2010,2010,3,20,2145,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,1,16,3415,TAFT,,TAFT,,,0,0,August2010.dta,3415 TAFT
159213,21mar2010,2010,3,21,900,August,2010,Motor Vehicle Theft,71040,AUTO THEFT-PERM RETNT/ATTEMPT,No,No,Yes,1,3,22,1918,PESTALOZZI,,PESTALOZZI,,,0,0,August2010.dta,1918 PESTALOZZI
159214,22mar2010,2010,3,22,2130,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,19,2912,CHEROKEE,,,,,0,0,August2010.dta,2912 CHEROKEE
159216,23mar2010,2010,3,23,2000,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,2,9,6214,OLEATHA,,OLEATHA,,,0,0,August2010.dta,6214 OLEATHA
159218,25mar2010,2010,3,25,2300,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,7,47,5636,WATERMAN,,WATERMAN,,,0,0,August2010.dta,5636 WATERMAN
159219,28mar2010,2010,3,28,1730,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,3,30,2646,ARSENAL,,ARSENAL,,,0,0,August2010.dta,2646 ARSENAL
159220,29mar2010,2010,3,29,2000,August,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,No,No,Yes,1,4,32,1310,MISSOURI,,MISSOURI,,,0,0,August2010.dta,1310 MISSOURI
159221,30mar2010,2010,3,30,2030,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,4,36,2206,LUCAS,,LUCAS,,,0,0,August2010.dta,2206 LUCAS
159223,02apr2010,2010,4,2,2000,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,23,2037,GEYER,,GEYER,,,0,0,August2010.dta,2037 GEYER
159225,03apr2010,2010,4,3,2250,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,4500,FOREST PARK,,,,,0,0,August2010.dta,4500 FOREST PARK
159227,07apr2010,2010,4,7,755,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,8,56,3111,CORA,,CORA,,HICKEY SCHOOL,0,0,August2010.dta,3111 CORA
159228,08apr2010,2010,4,8,2230,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,86,6301,BROADWAY,,,,,0,0,August2010.dta,6301 BROADWAY
159229,09apr2010,2010,4,9,1,August,2010,Larceny,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,No,No,Yes,1,9,38,4466,GREENWICH,,GREENWICH,MILLS WEST END TERRACE APARTMENTS,,0,0,August2010.dta,4466 GREENWICH
159230,09apr2010,2010,4,9,1300,August,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,No,No,Yes,1,9,31,3000,LAFAYETTE,,LAFAYETTE,,,0,0,August2010.dta,3000 LAFAYETTE
159231,10apr2010,2010,4,10,300,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,9,38,4141,SARAH WASHINGTON,,,,,0,0,August2010.dta,4141 SARAH WASHINGTON
159232,11apr2010,2010,4,11,200,August,2010,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,Yes,1,1,16,3151,MOUNT PLEASANT,,MOUNT PLEASANT,,,0,0,August2010.dta,3151 MOUNT PLEASANT
159233,11apr2010,2010,4,11,2230,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,64,2810,9TH,,9TH,,,0,0,August2010.dta,2810 9TH
159234,12apr2010,2010,4,12,900,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,74,1265,MCLARAN,,MCLARAN,,,0,0,August2010.dta,1265 MCLARAN
159235,14apr2010,2010,4,14,1700,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,38,4352,LACLEDE,,LACLEDE,,REAR PARKING PAD,0,0,August2010.dta,4352 LACLEDE
159239,17apr2010,2010,4,17,2130,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,15,3716,WYOMING,,WYOMING,,: APT A,0,0,August2010.dta,3716 WYOMING
159240,17apr2010,2010,4,17,2200,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,21,1200,RUSSELL,,RUSSELL,JOHN D MCGURKS,REAR PARKING LOT,0,0,August2010.dta,1200 RUSSELL
159241,18apr2010,2010,4,18,1100,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,1,5,4474,ELLENWOOD,,ELLENWOOD,,,0,0,August2010.dta,4474 ELLENWOOD
159243,19apr2010,2010,4,19,815,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,64,3522,BROADWAY,,,,,0,0,August2010.dta,3522 BROADWAY
159244,24apr2010,2010,4,24,1540,August,2010,Robbery,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,No,No,Yes,1,6,86,6301,BROADWAY,,BROADWAY,WONDER BREAD STORE,,0,0,August2010.dta,6301 BROADWAY
159245,25apr2010,2010,4,25,800,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,65,1403,PARK,,PARK,,,0,0,August2010.dta,1403 PARK
159248,30apr2010,2010,4,30,1300,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,74,8623,CHURCH,,CHURCH,,,0,0,August2010.dta,8623 CHURCH
159251,03may2010,2010,5,3,2000,August,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,No,No,Yes,1,9,37,3818,LACLEDE,,,,,0,0,August2010.dta,3818 LACLEDE
159252,03may2010,2010,5,3,2130,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,7,47,5622,DELMAR,,DELMAR,,,0,0,August2010.dta,5622 DELMAR
159256,06may2010,2010,5,6,400,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,73,5931,DRURY,,DRURY,,,0,0,August2010.dta,5931 DRURY
159264,12may2010,2010,5,12,2100,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,59,3629,COTTAGE,,COTTAGE,MISSIONARIES OF CHARITY,,0,0,August2010.dta,3629 COTTAGE
159267,14may2010,2010,5,14,1600,August,2010,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,Yes,1,5,65,4042,23RD,,23RD,,,0,0,August2010.dta,4042 23RD
159269,14may2010,2010,5,14,1825,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,25,3100,ARSENAL,,,,PARKING LOT BEHIND QDOBA,0,0,August2010.dta,3100 ARSENAL
159270,15may2010,2010,5,15,1000,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,13,4345,SHAW,,SHAW,,,0,0,August2010.dta,4345 SHAW
159279,18may2010,2010,5,18,1420,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,3,15,3145,GRAND,,GRAND,,,0,0,August2010.dta,3145 GRAND
159282,20may2010,2010,5,20,10,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,5,59,2415,GRAND,,GRAND,,,0,0,August2010.dta,2415 GRAND
159285,22may2010,2010,5,22,2000,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,29,3844,PARK,,PARK,,,0,0,August2010.dta,3844 PARK
159286,22may2010,2010,5,22,2330,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,5,60,2590,PALM,,,,ON STREET,0,0,August2010.dta,2590 PALM
159290,26may2010,2010,5,26,1230,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,4,36,1901,CHOUTEAU,,CHOUTEAU,AMEREN UE,,0,0,August2010.dta,1901 CHOUTEAU
159305,01jun2010,2010,6,1,1500,August,2010,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,Yes,1,2,13,2730,BRANNON,,BRANNON,,,0,0,August2010.dta,2730 BRANNON
159306,02jun2010,2010,6,2,1730,August,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,Yes,1,9,77,3515,OLIVE,,,VITO`S SICILIAN PIZZERIA,,0,0,August2010.dta,3515 OLIVE
159310,10jun2010,2010,6,10,1330,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,69,5043,FARLIN,,FARLIN,,,0,0,August2010.dta,5043 FARLIN
159311,10jun2010,2010,6,10,2200,August,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,6,73,8610,GOODFELLOW,,GOODFELLOW,,,0,0,August2010.dta,8610 GOODFELLOW
159323,21jun2010,2010,6,21,1143,August,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,Yes,1,7,47,5370,PERSHING,,PERSHING,,,0,0,August2010.dta,5370 PERSHING
159328,25jun2010,2010,6,25,200,August,2010,Aggravated Assault,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",No,No,Yes,1,9,37,3818,LACLEDE,,LACLEDE,LACLEDE STREET BAR AND GRILL,,0,0,August2010.dta,3818 LACLEDE
159331,26jun2010,2010,6,26,50,August,2010,Robbery,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,No,No,Yes,1,3,15,3200,MORGANFORD,,,,,0,0,August2010.dta,3200 MORGANFORD
159337,29jun2010,2010,6,29,855,August,2010,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,6,74,1150,RIVERVIEW DR.,,RIVERVIEW DR.,,,0,0,August2010.dta,1150 RIVERVIEW DR.
159353,02jul2010,2010,7,2,1000,August,2010,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,6,74,1134,RIVERVIEW DR.,,RIVERVIEW DR.,,,0,0,August2010.dta,1134 RIVERVIEW DR.
159355,02jul2010,2010,7,2,1725,August,2010,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,6,74,1134,RIVERVIEW DR.,,RIVERVIEW DR.,,,0,0,August2010.dta,1134 RIVERVIEW DR.
159394,16jul2010,2010,7,16,800,August,2010,Forgery and Counterfeiting,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,Yes,No,No,1,4,35,434,N 4TH ST,,4TH,JAMES HENRY PROVISIONS,,0,0,August2010.dta,434 N 4TH ST
159410,19jul2010,2010,7,19,247,August,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,1,5,4166,MERAMEC ST,,MERAMEC,,NUISANCE PROPERTY,0,0,August2010.dta,4166 MERAMEC ST
159425,21jul2010,2010,7,21,1840,August,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,1,5,4200,MERAMEC ST,,MERAMEC,,NUISANCE PROPERTY,0,0,August2010.dta,4200 MERAMEC ST
159439,23jul2010,2010,7,23,1100,August,2010,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,Yes,1,7,50,5900,HIGHLAND,,HIGHLAND,,,0,0,August2010.dta,5900 HIGHLAND
159457,25jul2010,2010,7,25,1900,August,2010,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,5,60,3015,23RD,,,SULLIVAN PLACE APTS,,0,0,August2010.dta,3015 23RD
159477,27jul2010,2010,7,27,215,August,2010,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,1,17,4510,OHIO,,OHIO,,,0,0,August2010.dta,4510 OHIO
159495,29jul2010,2010,7,29,800,August,2010,Forgery and Counterfeiting,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,Yes,No,No,1,4,35,434,N 4TH ST,,4TH,JAMES HENRY PROVISIONS,,0,0,August2010.dta,434 N 4TH ST
159522,30jul2010,2010,7,30,1540,August,2010,Larceny,66701,LARCENY-BICYCLES UNDER $500,No,No,Yes,1,3,25,2359,LOUISIANA,,LOUISIANA,,,0,0,August2010.dta,2359 LOUISIANA
159536,31jul2010,2010,7,31,205,August,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,35,900,N 1ST,,1ST,,,0,0,August2010.dta,900 N 1ST
159561,31jul2010,2010,7,31,2330,August,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,5,59,2700,N. GRAND,,,,,0,0,August2010.dta,2700 N. GRAND
159801,02aug2010,2010,8,2,1052,August,2010,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,1,3,3647,BELLERIVE BLVD,,BELLERIVE,,,0,0,August2010.dta,3647 BELLERIVE BLVD
160205,05aug2010,2010,8,5,133,August,2010,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,1,5828,SOUTH BROADWAY,,SOUTH BROADWAY,,,0,0,August2010.dta,5828 SOUTH BROADWAY
160271,05aug2010,2010,8,5,1330,August,2010,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,35,200,N. TUCKER,,N. TUCKER,,JUSTICE CENTER,0,0,August2010.dta,200 N. TUCKER
160290,05aug2010,2010,8,5,1600,August,2010,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,7,48,731,HODIAMONT,,,DELMAR PARKING LOT,@DELMAR METROLINK PARKING LOT,0,0,August2010.dta,731 HODIAMONT
