id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source,mergedileads
446996,18feb2016,2016,2,18,1145,March,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,84,1300,KINGSHIGHWAY BLVD NE,,KINGSHIGHWAY,,,0,0,March2016.dta,1300 KINGSHIGHWAY BLVD NE
447000,18feb2016,2016,2,18,2126,March,2016,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,No,No,No,1,5,78,5588,MARTIN LUTHER KING,,DR MARTIN LUTHER KING,CROWN FOOD MART,,0,0,March2016.dta,5588 MARTIN LUTHER KING
447029,24feb2016,2016,2,24,200,March,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,3,19,2917,CHIPPEWA,,CHIPPEWA,,,0,0,March2016.dta,2917 CHIPPEWA
447061,27feb2016,2016,2,27,1000,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,52,1900,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,0,0,March2016.dta,1900 N KINGSHIGHWAY BLVD
447165,01mar2016,2016,3,1,1600,March,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,70,3737,N. KINGSHIGHWAY,,RIVERVIEW,,,0,0,March2016.dta,3737 N. KINGSHIGHWAY
447166,01mar2016,2016,3,1,1600,March,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,70,3737,N. KINGSHIGHWAY,,RIVERVIEW,,,0,0,March2016.dta,3737 N. KINGSHIGHWAY
447169,01mar2016,2016,3,1,1620,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,STL MART,,0,0,March2016.dta,1200 WASHINGTON AVE
447192,01mar2016,2016,3,1,1950,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,ROSALITAS,,0,0,March2016.dta,1200 WASHINGTON AVE
447602,05mar2016,2016,3,5,1528,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,6000,DELMAR BLVD,,,,,0,0,March2016.dta,6000 DELMAR BLVD
447689,06mar2016,2016,3,6,800,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,1,7,5000,WINONA AVE,,WINONA,,2ND FL,0,0,March2016.dta,5000 WINONA AVE
447840,07mar2016,2016,3,7,1330,March,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,5,48,5701,ENRIGHT,,DELMAR,,,0,0,March2016.dta,5701 ENRIGHT
447870,07mar2016,2016,3,7,1700,March,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,4,77,700,N GRAND BLVD,,GRAND,GRAND CENTER ARTS ACADEMY,,0,0,March2016.dta,700 N GRAND BLVD
447904,07mar2016,2016,3,7,2221,March,2016,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,6,79,6124,NORTH BROADWAY,,,,,0,0,March2016.dta,6124 NORTH BROADWAY
448081,09mar2016,2016,3,9,1500,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,5,48,1200,HODIAMONT AVE,,HODIAMONT,,,0,0,March2016.dta,1200 HODIAMONT AVE
448219,10mar2016,2016,3,10,1727,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3900,S GRAND BLVD,,,,,0,0,March2016.dta,3900 S GRAND BLVD
448249,10mar2016,2016,3,10,2100,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,500,N 13TH ST,,13TH,,,0,0,March2016.dta,500 N 13TH ST
448456,12mar2016,2016,3,12,1900,March,2016,Burglary,51330,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,Yes,No,No,1,5,38,470,LAKE AVE,,LAKE,THE WIILLARD,,0,0,March2016.dta,470 LAKE AVE
448524,13mar2016,2016,3,13,635,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3800,WISCONSIN AVE,,WISCONSIN,,,0,0,March2016.dta,3800 WISCONSIN AVE
448527,13mar2016,2016,3,13,700,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1100,N 9TH ST,,,,,0,0,March2016.dta,1100 N 9TH ST
448660,14mar2016,2016,3,14,819,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,PINE ST,,,KIENER GARAGE,KIENER GARAGE WEST,0,0,March2016.dta,600 PINE ST
448685,14mar2016,2016,3,14,1117,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,DR MARTIN LUTHER KING DR,,,,NORTH SIDEWALK,0,0,March2016.dta,1800 DR MARTIN LUTHER KING DR
448688,14mar2016,2016,3,14,1150,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,OLIVE ST,,,,,0,0,March2016.dta,1600 OLIVE ST
448882,15mar2016,2016,3,15,2000,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,4100,HUMPHREY ST,,GRAND,,,0,0,March2016.dta,4100 HUMPHREY ST
448898,15mar2016,2016,3,15,2115,March,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,31,2800,PARK AVE,,PARK,,,0,0,March2016.dta,2800 PARK AVE
448960,16mar2016,2016,3,16,1137,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,24,2600,GRAVOIS AVE,,GRAVOIS,,,0,0,March2016.dta,2600 GRAVOIS AVE
448987,16mar2016,2016,3,16,1513,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,CHRIST CHURCH CATHEDRAL,,0,0,March2016.dta,1200 LOCUST ST
449145,17mar2016,2016,3,17,1800,March,2016,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,2,42,6537,MOBILE CT,,MOBILE,,,0,0,March2016.dta,6537 MOBILE CT
449151,17mar2016,2016,3,17,1830,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,25,3400,UTAH ST,,UTAH,,,0,0,March2016.dta,3400 UTAH ST
449172,17mar2016,2016,3,17,2038,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,24,2600,GRAVOIS AVE,,,,,0,0,March2016.dta,2600 GRAVOIS AVE
449181,17mar2016,2016,3,17,2216,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,LOCUST,,@NEW LIFE EVNGLSTC CNTR,0,0,March2016.dta,1400 LOCUST ST
449360,19mar2016,2016,3,19,1156,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,OLIVE ST,,OLIVE,,REAR,0,0,March2016.dta,1800 OLIVE ST
449428,19mar2016,2016,3,19,2210,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,,,N 13TH ST / WASINGTON AVE,0,0,March2016.dta,1200 WASHINGTON AVE
449676,22mar2016,2016,3,22,821,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,OLIVE ST,,,,CENTENARY CHURCH,0,0,March2016.dta,1600 OLIVE ST
449692,22mar2016,2016,3,22,1239,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,1900,OLIVE ST,,OLIVE,,@HEADQUARTERS,0,0,March2016.dta,1900 OLIVE ST
449824,23mar2016,2016,3,23,1445,March,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,3,16,3934,S. GRAND BLVD,,,CONOCO GAS STATION,,0,0,March2016.dta,3934 S. GRAND BLVD
449925,24mar2016,2016,3,24,1025,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,CHESTNUT ST,,CHESTNUT,,,0,0,March2016.dta,1400 CHESTNUT ST
449974,24mar2016,2016,3,24,1845,March,2016,Larceny,66701,LARCENY-BICYCLES UNDER $500,Yes,No,No,1,3,22,2100,CONGRESS ST,,,,ALLEYWAY,0,0,March2016.dta,2100 CONGRESS ST
449996,24mar2016,2016,3,24,2228,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,59,2500,N GRAND BLVD,,,,,0,0,March2016.dta,2500 N GRAND BLVD
450074,25mar2016,2016,3,25,1600,March,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,2,13,5000,ODELL ST,,SUBLETTE,,,0,0,March2016.dta,5000 ODELL ST
450170,26mar2016,2016,3,26,1203,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,12,1600,S KINGSHIGHWAY BLVD,,KINGSHIGHWAY,QUIKTRIP,,0,0,March2016.dta,1600 S KINGSHIGHWAY BLVD
450250,26mar2016,2016,3,26,2200,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,6,5300,NAGEL AVE,,NAGEL,,,0,0,March2016.dta,5300 NAGEL AVE
450347,27mar2016,2016,3,27,1930,March,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,4,67,4000,PLEASANT ST,,PLEASANT,,,0,0,March2016.dta,4000 PLEASANT ST
450457,28mar2016,2016,3,28,1933,March,2016,Criminal Damage,142310,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,Yes,No,No,1,4,59,4000,N VANDEVENTER AVE,,,,@PARK - FAIRGROUND,0,0,March2016.dta,4000 N VANDEVENTER AVE
450625,30mar2016,2016,3,30,830,March,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,9,6000,JUNIATA ST,,JUNIATA,,DEVONSHIRE/PRATHER,0,0,March2016.dta,6000 JUNIATA ST
450632,30mar2016,2016,3,30,1055,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,SPRUCE ST,,SPRUCE,CIVIC CENTER METROLINK STATION,CIVIC CENTER METROLINK STATION,0,0,March2016.dta,1400 SPRUCE ST
450742,31mar2016,2016,3,31,1200,March,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,58,1033,WHITTIER,,WHITTIER,STEVENS SCHOOL,,0,0,March2016.dta,1033 WHITTIER
450746,31mar2016,2016,3,31,1230,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,,,,IN GRASSY AREA NEAR GRAND METRO LINK,0,0,March2016.dta,3600 SCOTT AVE
450859,01jan2016,2016,1,1,1,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,63,1400,MADISON ST,,MADISON,,,0,0,April2016.dta,1400 MADISON ST
450865,12jan2016,2016,1,12,1430,April,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,3,19,3640,ARKANSAS,,ARKANSAS,,,0,0,April2016.dta,3640 ARKANSAS
450875,01feb2016,2016,2,1,1,April,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,1,2,7300,VIRGINIA AVE,,VIRGINIA,,,0,0,April2016.dta,7300 VIRGINIA AVE
450908,07mar2016,2016,3,7,1152,April,2016,Narcotics,182260,DRUGS-POSSESSION/METHAMPHETAMINE,No,No,No,1,2,9,6609,MARQUETTE,,MARQUETTE,,,0,0,April2016.dta,6609 MARQUETTE
450911,08mar2016,2016,3,8,900,April,2016,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,No,1,3,19,3305,POTOMAC,,POTOMAC,,,0,0,April2016.dta,3305 POTOMAC
450913,08mar2016,2016,3,8,1500,April,2016,Aggravated Assault,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,Yes,No,No,1,5,51,5207,KENSINGTON,,CHILDRENS,,,0,0,April2016.dta,5207 KENSINGTON
450918,10mar2016,2016,3,10,815,April,2016,Burglary,51130,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,No,No,No,1,1,5,4550,MORGANFORD,,MORGANFORD,,:1N,0,0,April2016.dta,4550 MORGANFORD
450924,12mar2016,2016,3,12,2250,April,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,5,48,5550,CATES,,CATES,,,0,0,April2016.dta,5550 CATES
450951,18mar2016,2016,3,18,2200,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,78,1300,MONTCLAIR AVE,,MONTCLAIR,,,0,0,April2016.dta,1300 MONTCLAIR AVE
450963,21mar2016,2016,3,21,700,April,2016,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,No,No,No,1,1,5,4400,GRAVOIS,,,,,0,0,April2016.dta,4400 GRAVOIS
450964,21mar2016,2016,3,21,700,April,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,No,No,No,1,1,5,4400,GRAVOIS,,,,,0,0,April2016.dta,4400 GRAVOIS
450967,21mar2016,2016,3,21,1600,April,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,4,36,507,13TH,,13TH,,,0,0,April2016.dta,507 13TH
450970,22mar2016,2016,3,22,200,April,2016,Aggravated Assault,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,Yes,No,No,1,6,56,3100,ROLLA,,ROLLA,,,0,0,April2016.dta,3100 ROLLA
450971,22mar2016,2016,3,22,200,April,2016,Aggravated Assault,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,Yes,No,No,1,6,56,3100,ROLLA,,ROLLA,,,0,0,April2016.dta,3100 ROLLA
450981,24mar2016,2016,3,24,1741,April,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,No,1,4,66,1914,GRAND,,GRAND,,,0,0,April2016.dta,1914 GRAND
451012,28mar2016,2016,3,28,728,April,2016,Burglary,51130,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,No,No,No,1,2,13,3157,SUBLETTE,,SUBLETTE,,: @SPD,0,0,April2016.dta,3157 SUBLETTE
451039,30mar2016,2016,3,30,40,April,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,4,65,1422,ANGELICA,,,,,0,0,April2016.dta,1422 ANGELICA
451084,31mar2016,2016,3,31,2024,April,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,6,56,4000,ASHLAND AVE,,ASHLAND,,,0,0,April2016.dta,4000 ASHLAND AVE
451189,01apr2016,2016,4,1,1918,April,2016,Frauds,112010,FRAUD-CREDIT DEVICE/OVER $150,Yes,No,No,1,0,0,65,CHESTERFIELD MALL,,SAINT LOUIS,AMERICAN EAGLE CHESTERFIELD,,0,0,April2016.dta,65 CHESTERFIELD MALL
451284,02apr2016,2016,4,2,1445,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,4000,UTAH ST,,OLIVE,,,0,0,April2016.dta,4000 UTAH ST
451311,02apr2016,2016,4,2,1815,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,8,6700,DEVONSHIRE AVE,,DEVONSHIRE,,,0,0,April2016.dta,6700 DEVONSHIRE AVE
451365,03apr2016,2016,4,3,303,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,WASHINGTON,,,0,0,April2016.dta,1100 WASHINGTON AVE
451445,03apr2016,2016,4,3,1952,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,500,N 13TH ST,,13TH,,CITY STREET,0,0,April2016.dta,500 N 13TH ST
451624,05apr2016,2016,4,5,345,April,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,2,4247,LAFAYETTE AVE,,LAFAYETTE,,ON STREET,0,0,April2016.dta,4247 LAFAYETTE AVE
451630,05apr2016,2016,4,5,648,April,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,4,1100,E GRAND AVE,,,,,0,0,April2016.dta,1100 E GRAND AVE
451649,05apr2016,2016,4,5,1200,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,31,1600,S JEFFERSON AVE,,,,,0,0,April2016.dta,1600 S JEFFERSON AVE
451697,05apr2016,2016,4,5,1800,April,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,5,1,4051,FEDERER ST,,FEDERER,,,0,0,April2016.dta,4051 FEDERER ST
451778,06apr2016,2016,4,6,1102,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,100,N 14TH ST,,,,,0,0,April2016.dta,100 N 14TH ST
451872,07apr2016,2016,4,7,750,April,2016,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,0,2,900,MCKINLEY AVE,,,,MCKINLEY BRIDGE,0,0,April2016.dta,900 MCKINLEY AVE
451877,07apr2016,2016,4,7,940,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,MARKET ST,,MARKET,ST. LOUIS UNION STATION,,0,0,April2016.dta,1800 MARKET ST
451985,08apr2016,2016,4,8,330,April,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,4,35,1000,N 2ND ST,,2ND,LUMIERE PLACE CASINO,3RD LEVEL OF GARAGE,0,0,April2016.dta,1000 N 2ND ST
452328,11apr2016,2016,4,11,130,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,3600,GARFIELD AVE,,,,,0,0,April2016.dta,3600 GARFIELD AVE
452335,11apr2016,2016,4,11,600,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4100,ST LOUIS AVE,,ST LOUIS,,,0,0,April2016.dta,4100 ST LOUIS AVE
452367,11apr2016,2016,4,11,1230,April,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,2,5595,GRAND DR,,THEATRE,,TWIN LOTS,0,0,April2016.dta,5595 GRAND DR
452390,11apr2016,2016,4,11,1553,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,22,2900,MISSOURI AVE,,,,ALLEY,0,0,April2016.dta,2900 MISSOURI AVE
452405,11apr2016,2016,4,11,1800,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,S 3RD ST,,3RD,,,0,0,April2016.dta,600 S 3RD ST
452409,11apr2016,2016,4,11,1830,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,S 1ST ST,,1ST,,,0,0,April2016.dta,600 S 1ST ST
452412,11apr2016,2016,4,11,1858,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,34,1000,S 4TH ST,,4TH,THE DISTILLERY,THE DISTILLERY,0,0,April2016.dta,1000 S 4TH ST
452456,12apr2016,2016,4,12,1,April,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,19,3200,WINNEBAGO ST,,WINNEBAGO,,,0,0,April2016.dta,3200 WINNEBAGO ST
452740,14apr2016,2016,4,14,909,April,2016,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",Yes,No,No,1,0,6,860,E. TAYLOR,,,,PARKING LOT,0,0,April2016.dta,860 E. TAYLOR
452811,14apr2016,2016,4,14,1840,April,2016,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,1,3900,HOLLY HILLS DR,,,,,0,0,April2016.dta,3900 HOLLY HILLS DR
453050,16apr2016,2016,4,16,1315,April,2016,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,0,4,500,S 8TH ST,,CERRE ST CITY,BUSCH STADIUM,,0,0,April2016.dta,500 S 8TH ST
453072,16apr2016,2016,4,16,1606,April,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,4,718,MEMORIAL DR,,,,,0,0,April2016.dta,718 MEMORIAL DR
453083,16apr2016,2016,4,16,1724,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,CONVENTION PZ,,CONVENTION,,@EDWARD JONES DOME,0,0,April2016.dta,700 CONVENTION PZ
453110,16apr2016,2016,4,16,2135,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1200,LUCAS AVE,,LUCAS,,,0,0,April2016.dta,1200 LUCAS AVE
453124,16apr2016,2016,4,16,2320,April,2016,Aggravated Assault,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,Yes,No,No,1,0,6,4200,ADELAIDE AVE,,ALICE,,,0,0,April2016.dta,4200 ADELAIDE AVE
453132,17apr2016,2016,4,17,15,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,CLARK AVE,,CLARK,@BALLPARK VILLAGE,@BALLPARK VILLAGE,0,0,April2016.dta,600 CLARK AVE
453135,17apr2016,2016,4,17,45,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,2000,E ADELAIDE AVE,,DE SOTO,,,0,0,April2016.dta,2000 E ADELAIDE AVE
453199,17apr2016,2016,4,17,1528,April,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,6,4300,W FLORISSANT,,,O FALLON PARK,,0,0,April2016.dta,4300 W FLORISSANT
453205,17apr2016,2016,4,17,1615,April,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,18,2300,JUDITH CT,,BROADWAY,,,0,0,April2016.dta,2300 JUDITH CT
453238,17apr2016,2016,4,17,2030,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,30,3200,OREGON AVE,,CALIFORNIA,,,0,0,April2016.dta,3200 OREGON AVE
453298,18apr2016,2016,4,18,1433,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3900,S GRAND BLVD,,GRAND,,,0,0,April2016.dta,3900 S GRAND BLVD
453376,19apr2016,2016,4,19,59,April,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,4,35,300,CHESTNUT ST,,CHESTNUT,,@HOTEL- HYATT REGENCY,0,0,April2016.dta,300 CHESTNUT ST
453412,19apr2016,2016,4,19,1130,April,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,2,12,5100,MCREE AVE,,MCREE,GATEWAY HIGH SCHOOL,@SCHOOL - GATEWAY HIGH,0,0,April2016.dta,5100 MCREE AVE
453562,20apr2016,2016,4,20,1300,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,47,300,DE BALIVIERE AVE,,DE BALIVIERE,METROLINK INFORMATION BOOTH,ALIAS 250 DEBALIVIERE,0,0,April2016.dta,300 DE BALIVIERE AVE
453698,21apr2016,2016,4,21,1840,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,,,METROLINK GRAND NORTH ELEVATOR,@METROLINK - GRAND,0,0,April2016.dta,3600 SCOTT AVE
453722,21apr2016,2016,4,21,2130,April,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,4,36,1400,CHOUTEAU AVE,,,BP SERVICE STATION,,0,0,April2016.dta,1400 CHOUTEAU AVE
453866,23apr2016,2016,4,23,100,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,600,S 18TH ST,,,,,0,0,April2016.dta,600 S 18TH ST
453899,23apr2016,2016,4,23,1100,April,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,2800,NORTH DR,,,,@TOWER GROVE PARK,0,0,April2016.dta,2800 NORTH DR
453950,23apr2016,2016,4,23,1800,April,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,700,BATES ST,,,,OFFENDER S RESIDENCE,0,0,April2016.dta,700 BATES ST
454021,24apr2016,2016,4,24,800,April,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,5,53,900,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,0,0,April2016.dta,900 N KINGSHIGHWAY BLVD
454058,24apr2016,2016,4,24,1645,April,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,0,6,4300,WEST FLORISSANT,,,O FALLON PARK,@OFALLON PARK,0,0,April2016.dta,4300 WEST FLORISSANT
454206,25apr2016,2016,4,25,1845,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,0,4,1800,CLARK AVE,,,US POST OFFICE,,0,0,April2016.dta,1800 CLARK AVE
454459,27apr2016,2016,4,27,2239,April,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,CHURCH,0,0,April2016.dta,1200 LOCUST ST
